algorithm,regime,library,optimizer,threshold,dof,n_terms,MSE_train,MSE_val,MSE_test,R2_val,R2_test,ATE,ate_grade,equation
Hybrid,bouncing,UC+λ,LASSO,0.0005,a_y,6,0.0016635273048881186,1.4586761674162864e-06,4.826725355460956e-07,0.9999940797345552,0.9999987217244638,4.9490654291148566e-05,A,+0.000321 sin(theta) +0.000976 cos(theta) -0.004524 thetadot^2 +0.156100 sin(theta) thetadot^2 -0.052065 cos(theta) thetaddot +0.910294 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.0005,a_theta,13,0.000933709665503157,8.840911156667295e-05,0.0003194878131230901,0.9978462177551548,0.9784855600861688,0.00035462328129298417,A,+0.010077 sin(theta) -1.296699 cos(theta) +0.134844 thetadot^2 -1.410737 xddot +0.033782 sin(theta) cos(theta) +0.098026 sin(theta) thetadot^2 +0.102855 sin(theta) xddot -0.013743 sin(theta) yddot +0.873947 cos(theta) thetadot^2 -0.103666 cos(theta) xddot -0.992318 cos(theta) yddot -0.024479 lambda_N +0.719194 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.0005,a_x,9,0.000888931848055474,8.464974813120634e-07,9.954395138382629e-07,0.9999958405955315,0.9999872782302482,0.0008735828026908195,A,+0.014786 thetadot^2 +0.002791 thetaddot -0.000500 sin(theta) cos(theta) +0.013963 sin(theta) thetadot^2 +0.000957 sin(theta) yddot +0.139888 sin(theta) thetaddot +1.092200 cos(theta) thetadot^2 +0.000466 cos(theta) thetaddot +0.271335 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.0005,a_y,12,7.6732508439745e-05,4.103618487040698e-07,3.1189504658245724e-07,0.0,0.0,6.853086944231688e-05,A,+0.096963 sin(theta) +0.109371 cos(theta) -0.046211 thetadot^2 -0.332578 xddot +0.029850 thetaddot +4.578141 sin(theta) thetadot^2 -0.080272 sin(theta) xddot -0.009798 sin(theta) thetaddot +0.183816 cos(theta) thetadot^2 -0.059477 cos(theta) xddot -0.665568 cos(theta) thetaddot +4.729355 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.0005,a_theta,11,0.0006945826123506578,8.585607072428053e-05,3.7972455771964665e-05,0.9999863314796792,0.9999842766040791,0.00411033021554783,A,-0.640647 cos(theta) -0.022177 thetadot^2 -0.034703 xddot +0.023276 yddot +0.004247 sin(theta) cos(theta) -0.020243 sin(theta) thetadot^2 +0.202574 sin(theta) xddot +0.001861 sin(theta) yddot +0.000738 cos(theta) xddot -0.064948 cos(theta) yddot +0.353703 lambda_F
Hybrid,flight,UC+λ,LASSO,0.0005,a_x,9,0.011848956742164731,0.0015898436119166474,0.002199869738043952,0.9986191798466569,0.9901872634019206,0.019286027276808986,B,+0.001027 thetadot^2 -0.563411 yddot -0.000629 sin(theta) cos(theta) +0.572792 sin(theta) thetadot^2 +0.028755 sin(theta) thetaddot +1.028238 cos(theta) thetadot^2 -0.027779 cos(theta) thetaddot +0.178770 lambda_N +0.116134 lambda_F
Hybrid,flight,UC+λ,LASSO,0.0005,a_y,11,0.01777191249696032,0.0007157165849575188,0.0027751034361737908,0.9995156299124807,0.5641807538663468,0.01637350744858171,B,+0.003419 sin(theta) -0.004656 thetadot^2 -1.201761 xddot +1.007774 sin(theta) thetadot^2 -0.000557 sin(theta) xddot +0.035017 sin(theta) thetaddot +1.237161 cos(theta) thetadot^2 +0.003445 cos(theta) xddot -0.049264 cos(theta) thetaddot +0.317302 lambda_N +0.140184 lambda_F
Hybrid,flight,UC+λ,LASSO,0.0005,a_theta,13,9.059824523056712,6.12308404347087,6.950725129768601,0.48401821757594965,-0.12925974707509003,0.10699087321274582,C,+0.002774 sin(theta) -0.511298 cos(theta) -0.002774 thetadot^2 -0.018968 xddot +0.011483 yddot +0.011917 sin(theta) cos(theta) -0.015920 sin(theta) thetadot^2 +0.738134 sin(theta) xddot +0.016983 cos(theta) thetadot^2 +0.001399 cos(theta) xddot -0.857390 cos(theta) yddot -0.003097 lambda_N +0.687303 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.001,a_x,7,7.814232409740089e-07,2.2676282794087827e-08,4.9152304255976023e-08,0.9999975332427363,0.9999943980786982,0.0004564713665493749,A,+0.000176 cos(theta) -0.001070 yddot -0.069707 thetaddot +0.097897 sin(theta) thetaddot +0.618942 cos(theta) thetadot^2 +0.010547 cos(theta) thetaddot +0.523081 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.001,a_y,5,0.0016642343068501886,1.6961990116968926e-06,1.5014663562784996e-06,0.9999931157109297,0.999996023623533,0.00019910654259519526,A,+0.000380 cos(theta) -0.003898 thetadot^2 +0.156444 sin(theta) thetadot^2 -0.051248 cos(theta) thetaddot +0.910563 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.001,a_theta,10,0.0010817738222690177,0.00020133476452077238,0.0009566627098976294,0.9950951747686333,0.9355779421171043,0.00043077648724455325,A,-1.580947 cos(theta) +0.108452 thetadot^2 -0.681033 xddot +0.093369 sin(theta) thetadot^2 +0.185700 sin(theta) xddot +0.430348 cos(theta) thetadot^2 -0.088169 cos(theta) xddot -1.211679 cos(theta) yddot -0.005171 lambda_N +0.494607 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.001,a_x,7,0.000897978648940405,1.0179669807651752e-06,6.043561289813208e-07,0.9999949980519705,0.9999922762966367,0.0009347056590285232,A,+0.009915 thetadot^2 -0.001953 sin(theta) cos(theta) +0.009811 sin(theta) thetadot^2 +0.000509 sin(theta) yddot +0.137170 sin(theta) thetaddot +1.086458 cos(theta) thetadot^2 +0.268244 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.001,a_y,10,0.00010742099475268751,5.215926171966991e-07,3.696465991898315e-07,0.0,0.0,8.977023086376652e-05,A,+0.099961 sin(theta) +0.039868 cos(theta) -0.045333 thetadot^2 -0.066034 xddot +4.595917 sin(theta) thetadot^2 -0.064055 sin(theta) xddot -0.038572 sin(theta) thetaddot -0.626673 cos(theta) thetaddot +4.750160 lambda_N -0.008366 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.001,a_theta,10,0.0008840649458972745,5.281101058536314e-05,3.0822158987496885e-05,0.9999915923432641,0.9999872373540493,0.00454036917559355,A,-0.647394 cos(theta) -0.014769 thetadot^2 -0.024777 xddot +0.012354 yddot +0.002527 sin(theta) cos(theta) -0.013605 sin(theta) thetadot^2 +0.208121 sin(theta) xddot +0.000422 sin(theta) yddot -0.074841 cos(theta) yddot +0.352191 lambda_F
Hybrid,flight,UC+λ,LASSO,0.001,a_x,9,0.015281615552194285,0.0043152227065108555,0.00584342153197804,0.9962521178594852,0.9739348401711136,0.021958369919872538,B,+0.001692 thetadot^2 -0.449121 yddot -0.000952 sin(theta) cos(theta) +0.457806 sin(theta) thetadot^2 +0.027882 sin(theta) thetaddot +1.026965 cos(theta) thetadot^2 -0.021432 cos(theta) thetaddot +0.142455 lambda_N +0.114897 lambda_F
Hybrid,flight,UC+λ,LASSO,0.001,a_y,12,0.017401594407186458,0.0005551737608243746,0.002485033337260323,0.9996242792625311,0.6097351394025783,0.015534039987775312,B,+0.007242 sin(theta) -0.009119 thetadot^2 -0.968326 xddot +0.000193 sin(theta) cos(theta) +1.000837 sin(theta) thetadot^2 -0.001197 sin(theta) xddot +0.027393 sin(theta) thetaddot +0.996696 cos(theta) thetadot^2 +0.006566 cos(theta) xddot -0.048281 cos(theta) thetaddot +0.317337 lambda_N +0.111891 lambda_F
Hybrid,flight,UC+λ,LASSO,0.001,a_theta,9,5.428097882197323,3.603009956542781,4.191327960346515,0.6963805353201193,0.3190497589756899,0.10166532130892247,C,+0.000175 sin(theta) -0.436517 cos(theta) -0.001919 thetadot^2 -0.002653 xddot +0.018513 sin(theta) cos(theta) -0.001546 sin(theta) thetadot^2 +0.626001 sin(theta) xddot -0.733121 cos(theta) yddot +0.730105 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.005,a_x,6,1.2653309772074105e-05,4.530360433167537e-07,9.71352356920016e-07,0.999950718115455,0.9998892943160617,0.0007702862948058626,A,+0.000699 cos(theta) -0.003897 yddot -0.277498 thetaddot +0.613207 cos(theta) thetadot^2 +0.041074 cos(theta) thetaddot +0.314546 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.005,a_y,3,0.001670415493959416,7.660980011435389e-06,3.533735467981225e-05,0.9999689067140138,0.9999064150688638,0.0008123541412223971,A,+0.156454 sin(theta) thetadot^2 -0.047603 cos(theta) thetaddot +0.910094 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.005,a_theta,7,0.0032784513642494725,0.0022792249974542215,0.008083704545811804,0.9444745655223302,0.4556400319876147,0.0005901367078766323,A,+0.014051 sin(theta) -1.412087 cos(theta) +0.275194 sin(theta) xddot +0.013031 cos(theta) thetadot^2 -0.043948 cos(theta) xddot -1.100646 cos(theta) yddot -0.029385 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.005,a_x,4,0.0009358886140712574,1.0622882609214534e-05,3.3934962583418104e-06,0.999947802720777,0.9999566309379405,0.0009725262008496097,A,-0.004355 sin(theta) cos(theta) +0.125691 sin(theta) thetaddot +1.070881 cos(theta) thetadot^2 +0.248202 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.005,a_y,5,0.00017690236578731474,1.0519863916899517e-06,4.348435633986886e-07,0.0,0.0,0.00020487619695674849,A,+0.069070 sin(theta) +4.455688 sin(theta) thetadot^2 -0.001525 sin(theta) xddot -0.588043 cos(theta) thetaddot +4.543023 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.005,a_theta,5,0.001728880485494821,0.0003150133469885662,0.0001254677954048799,0.9999498490171014,0.9999480470835406,0.005300560370704509,A,-0.660626 cos(theta) -0.001363 xddot +0.216507 sin(theta) xddot -0.082022 cos(theta) yddot +0.349185 lambda_F
Hybrid,flight,UC+λ,LASSO,0.005,a_x,6,0.09537242284908196,0.0677083226394604,0.09062753584248402,0.9411935766833609,0.5957469106575226,0.041951640762613276,B,+0.001400 thetadot^2 -0.001612 sin(theta) cos(theta) +0.003115 sin(theta) thetadot^2 +0.021959 sin(theta) thetaddot +1.017734 cos(theta) thetadot^2 +0.106912 lambda_F
Hybrid,flight,UC+λ,LASSO,0.005,a_y,7,0.017137462631295897,0.0005464298351328778,0.0016514772616215924,0.9996301968228356,0.7406418925562102,0.011394052298944492,B,+0.018585 sin(theta) -0.022457 thetadot^2 +0.975035 sin(theta) thetadot^2 -0.000352 sin(theta) xddot +0.013294 cos(theta) xddot -0.045378 cos(theta) thetaddot +0.313709 lambda_N
Hybrid,flight,UC+λ,LASSO,0.005,a_theta,5,6.597998880114677,5.433954992940455,5.159921959462774,0.5420899398140324,0.16168571507529594,0.356500979495133,D,-0.017194 cos(theta) +0.047763 sin(theta) cos(theta) -0.000251 sin(theta) yddot -0.032239 cos(theta) yddot +0.980584 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.01,a_x,6,1.2892174494671697e-05,1.3595921663858172e-06,2.759091026594374e-06,0.999852101692215,0.9996855445328656,0.0007497927737122482,A,+0.001049 cos(theta) -0.000235 yddot -0.277928 thetaddot +0.607138 cos(theta) thetadot^2 +0.038283 cos(theta) thetaddot +0.311827 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.01,a_y,3,0.0016899207458701906,1.726976165588881e-05,0.00014210036527750834,0.999929907970354,0.9996236715221211,0.0017199879447462193,A,+0.152137 sin(theta) thetadot^2 -0.044339 cos(theta) thetaddot +0.908630 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.01,a_theta,8,0.004775461006270901,0.0014552097384174913,0.008526013399126852,0.9645488474933286,0.42585477302897057,0.0016132527264374578,A,+0.006886 sin(theta) -1.349499 cos(theta) -0.028461 xddot +0.000009 sin(theta) thetadot^2 +0.247879 sin(theta) xddot -0.044438 cos(theta) xddot -1.056249 cos(theta) yddot -0.015206 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.01,a_x,3,0.000968483921509297,4.296716929757167e-05,2.883955006631215e-05,0.9997888737534102,0.9996314290214642,0.0011623331764795432,A,+0.119289 sin(theta) thetaddot +1.058362 cos(theta) thetadot^2 +0.230513 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.01,a_y,5,0.0003000371589577652,2.583404547331345e-06,1.7155143222438229e-06,0.0,0.0,0.0002800105883095572,A,+0.089386 sin(theta) +0.000720 cos(theta) +4.176300 sin(theta) thetadot^2 -0.559801 cos(theta) thetaddot +4.287201 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.01,a_theta,4,0.0027806787681977077,0.0012210229474858402,0.00040287146212580053,0.9998056098208423,0.9998331815160364,0.005557330386653399,A,-0.656610 cos(theta) +0.212628 sin(theta) xddot -0.076391 cos(theta) yddot +0.348970 lambda_F
Hybrid,flight,UC+λ,LASSO,0.01,a_x,3,0.0923282006563165,0.06474812200269438,0.08640331322246042,0.9437645872321644,0.61458947355345,0.040832281016345166,B,+0.015481 sin(theta) thetaddot +1.009869 cos(theta) thetadot^2 +0.097720 lambda_F
Hybrid,flight,UC+λ,LASSO,0.01,a_y,5,0.019685604466031563,0.003383411640386976,0.002826290383351685,0.9977102341529984,0.556142042069099,0.015070622171564303,B,+0.008218 sin(theta) -0.011552 thetadot^2 +0.979540 sin(theta) thetadot^2 -0.044686 cos(theta) thetaddot +0.305812 lambda_N
Hybrid,flight,UC+λ,LASSO,0.01,a_theta,3,5.69532492265069,5.04579294954712,4.533018049051434,0.5747996889531155,0.2635365778406119,0.334069841125952,D,+0.024183 sin(theta) cos(theta) -0.005191 cos(theta) yddot +0.984924 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.05,a_x,4,3.0439692096660748e-05,3.580153385478294e-05,5.970520719226291e-05,0.9961054598546947,0.9931953572256104,0.00032905809934208823,A,+0.003939 cos(theta) -0.274006 thetaddot +0.562211 cos(theta) thetadot^2 +0.296862 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.05,a_y,3,0.00237458125772687,0.00026989714708868087,0.0035871004868369798,0.9989045802013904,0.9905001787745317,0.00900551232240796,A,+0.117556 sin(theta) thetadot^2 -0.017589 cos(theta) thetaddot +0.897444 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.05,a_theta,5,0.03933011308794608,0.007021158323565396,0.0390738602662082,0.8289537597701315,-1.6312497202354703,0.012211682530965209,B,-0.303216 xddot +0.165968 sin(theta) xddot -0.056006 cos(theta) xddot -0.084469 cos(theta) yddot -0.628885 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.05,a_x,3,0.002294192600298371,0.0013712554319455358,0.001091592863807811,0.9932621111142416,0.9860493853388415,0.002445046086512603,A,+0.032371 sin(theta) thetaddot +0.967818 cos(theta) thetadot^2 +0.085995 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.05,a_y,6,0.0042572500498684095,4.270861837526734e-05,4.484064547881857e-05,0.0,0.0,0.0009123700373939062,A,+0.247416 sin(theta) +0.004076 cos(theta) +1.935320 sin(theta) thetadot^2 -0.010978 cos(theta) xddot -0.338238 cos(theta) thetaddot +2.231418 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.05,a_theta,4,0.036595908869789286,0.02927476565084863,0.008966751137862956,0.9953393775674868,0.9962871040231935,0.008845472983166831,A,-0.613268 cos(theta) +0.179454 sin(theta) xddot -0.031765 cos(theta) yddot +0.350145 lambda_F
Hybrid,flight,UC+λ,LASSO,0.05,a_x,2,0.08053876713772788,0.04785319010691976,0.053361443465514545,0.9584382710311141,0.761976002412768,0.03163916340169142,B,+0.952563 cos(theta) thetadot^2 +0.036164 lambda_F
Hybrid,flight,UC+λ,LASSO,0.05,a_y,3,0.157006812603439,0.11554643361731536,0.054863876382754515,0.9218025160516679,-7.616159287406326,0.044834109323765754,B,+0.940743 sin(theta) thetadot^2 -0.025631 cos(theta) thetaddot +0.266044 lambda_N
Hybrid,flight,UC+λ,LASSO,0.05,a_theta,1,18.522931852099557,17.776905946974875,12.643207994446076,-0.4980293511217808,-1.0540973201311514,0.44183175805400077,D,+0.945030 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.1,a_x,4,0.00011682859738902135,0.00017295011400422436,0.00021144364819759135,0.9811862484759265,0.9759016246562029,0.0021611982142168314,A,+0.008065 cos(theta) -0.294217 thetaddot +0.515831 cos(theta) thetadot^2 +0.240102 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.1,a_y,2,0.00424990521235363,0.0013739854040084377,0.014505166427414512,0.9944234652689493,0.961585551223961,0.017527466504012792,B,+0.075076 sin(theta) thetadot^2 +0.870351 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.1,a_theta,4,0.06768886114075925,0.023561062346986853,0.0337744130275593,0.42601620066770673,-1.2743827772434884,0.019514401806796623,B,-0.454882 xddot +0.016492 sin(theta) xddot -0.048938 cos(theta) yddot -0.430139 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.1,a_x,1,0.00404851881726415,0.002280315564985345,0.001400472018627515,0.9887952947763076,0.9821018933675925,0.004372946770053793,A,+0.879803 cos(theta) thetadot^2
Hybrid,rolling,UC+λ,LASSO,0.1,a_y,5,0.013776599493838873,0.0001224781135626694,0.00021371078102444814,0.0,0.0,0.0010093492332154902,A,+0.020143 sin(theta) +0.001328 cos(theta) -0.094598 cos(theta) xddot -0.068979 cos(theta) thetaddot +0.116066 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.1,a_theta,3,0.1145671862375789,0.11416993335037945,0.03247966141023362,0.9818238356256187,0.9865510258594247,0.014786647835948337,B,-0.564400 cos(theta) +0.137395 sin(theta) xddot +0.348837 lambda_F
Hybrid,flight,UC+λ,LASSO,0.1,a_x,1,0.10521692655474012,0.056218200746355154,0.04699813594237811,0.9511730436922207,0.7903601651371643,0.02770069459062952,B,+0.891777 cos(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.1,a_y,2,0.5924448904203969,0.45956735203300303,0.2083711322262243,0.6889820870387049,-31.72387925404945,0.07808610171926211,C,+0.879803 sin(theta) thetadot^2 +0.216411 lambda_N
Hybrid,flight,UC+λ,LASSO,0.1,a_theta,1,17.082717828507157,14.619587353681492,7.196418348485782,-0.23196753261950698,-0.1691766560085708,0.2869390598320687,D,+0.895030 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.2,a_x,4,0.0006310137721369843,0.0007783312466984986,0.0008145373775072862,0.915332055355279,0.9071666251408049,0.007074539068970056,A,+0.016326 cos(theta) -0.334709 thetaddot +0.423053 cos(theta) thetadot^2 +0.126521 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.2,a_y,1,0.010433555851320987,0.008187096072613557,0.056066859534987884,0.9667713896652881,0.851516525893177,0.032855728565024944,B,+0.785415 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.2,a_theta,2,0.10281085927666311,0.02034700443846567,0.02534488995522755,0.5043156059508017,-0.706735248315481,0.03891335687538459,B,-0.380886 xddot -0.384027 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.2,a_x,1,0.00870372203433271,0.005469385377507068,0.000856374998614155,0.9731252762333644,0.9890554821241304,0.007963510007870479,A,+0.779803 cos(theta) thetadot^2
Hybrid,rolling,UC+λ,LASSO,0.2,a_y,1,0.015330941558623822,0.00011571439020654818,0.00016014605108286207,0.0,0.0,0.0017580713142518235,A,+0.018793 lambda_N
Hybrid,rolling,UC+λ,LASSO,0.2,a_theta,3,0.3234148409584014,0.44037162541720093,0.11006137666440007,0.9298916377148789,0.9544264766205581,0.028217695752834032,B,-0.480553 cos(theta) +0.051599 sin(theta) xddot +0.339023 lambda_F
Hybrid,flight,UC+λ,LASSO,0.2,a_x,1,0.21625005786228518,0.10080293515833467,0.03900944997796303,0.9124500527350828,0.8259944891964067,0.01984375641710082,B,+0.791777 cos(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.2,a_y,2,2.0333872745537374,1.5918763112663197,0.6828798295519233,-0.07732206352861382,-106.24363230421906,0.1300267916547336,C,+0.754077 sin(theta) thetadot^2 +0.090684 lambda_N
Hybrid,flight,UC+λ,LASSO,0.2,a_theta,1,15.056653339714,14.418745888883269,7.447234374226663,-0.2150429671137064,-0.20992584929453173,0.3015701323383875,D,+0.795030 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.3,a_x,4,0.0016003828480754825,0.0018251817597182214,0.0018171351225247448,0.8014542152150821,0.7928998832252606,0.011990228764708462,B,+0.024589 cos(theta) -0.375222 thetaddot +0.330268 cos(theta) thetadot^2 +0.012922 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.3,a_y,1,0.02046838047736518,0.019781535287316323,0.07906161438577972,0.9197135440875859,0.7906188563108525,0.04431730469678484,B,+0.685415 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.3,a_theta,2,0.1401793706059255,0.015457095436780465,0.017964731953615608,0.6234413272719117,-0.20975239213659114,0.06009819903227333,C,-0.323791 xddot -0.326951 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.3,a_x,1,0.01797064138331874,0.013721186432914643,0.002700105380435539,0.9325786958345281,0.9654925101144587,0.011640960205798755,B,+0.679803 cos(theta) thetadot^2
Hybrid,rolling,UC+λ,LASSO,0.3,a_y,0,0.01546549456563385,0.00013180713181369227,0.00013180713181369227,0.0,0.0,0.002266469549188679,A,0
Hybrid,rolling,UC+λ,LASSO,0.3,a_theta,2,0.6343677801133408,0.9327542127643937,0.24844913155406734,0.851502988618974,0.8971237445084248,0.04183632453688221,B,-0.405506 cos(theta) +0.308533 lambda_F
Hybrid,flight,UC+λ,LASSO,0.3,a_x,1,0.4094951185779993,0.18250168349622883,0.03731585009972546,0.8414925841121966,0.8335489589999059,0.012046018087965465,B,+0.691777 cos(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.3,a_y,1,1.961938079601293,1.4567630107537033,0.6222498247371607,0.014117540596547018,-96.7219248799071,0.1287774565411069,C,+0.635519 sin(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.3,a_theta,1,13.353747515590657,13.729692939634717,7.333920710229101,-0.15697765780002282,-0.1915161787699402,0.309586211211436,D,+0.695030 lambda_F
Hybrid,bouncing,UC+λ,LASSO,0.5,a_x,2,0.005311438780529648,0.004108192138132742,0.003951861572093348,0.5531052029367638,0.5496036684817354,0.020047348725124977,B,-0.265456 thetaddot +0.205627 cos(theta) thetadot^2
Hybrid,bouncing,UC+λ,LASSO,0.5,a_y,1,0.05735899745522346,0.059469526420945606,0.14203766510350824,0.7586336226294425,0.6238375727923688,0.06724159956476647,C,+0.485415 lambda_N
Hybrid,bouncing,UC+λ,LASSO,0.5,a_theta,2,0.24101611948768076,0.018803686332787894,0.011108436971072637,0.5419132141074022,0.25195331422971623,0.10252782044834445,C,-0.209607 xddot -0.212795 lambda_F
Hybrid,rolling,UC+λ,LASSO,0.5,a_x,1,0.05033962847704316,0.04541298227238728,0.013551048349582515,0.776855849469176,0.8268168837964863,0.019055177361429518,B,+0.479803 cos(theta) thetadot^2
Hybrid,rolling,UC+λ,LASSO,0.5,a_y,0,0.01546549456563385,0.00013180713181369227,0.00013180713181369227,0.0,0.0,0.002266469549188679,A,0
Hybrid,rolling,UC+λ,LASSO,0.5,a_theta,2,1.4712912739459385,2.27266260976489,0.7846627321427844,0.6381859220691242,0.6750917855831924,0.06959568147975284,C,-0.282065 cos(theta) +0.185097 lambda_F
Hybrid,flight,UC+λ,LASSO,0.5,a_x,1,0.8044185081277903,0.37067215985368834,0.04352822906294681,0.6780616755177877,0.8058380280482649,0.014596860186827269,B,+0.491777 cos(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.5,a_y,1,1.8710530916749453,1.3056212621954868,0.5173812772387614,0.11640459599756159,-80.25272567164329,0.12656513722823917,C,+0.435519 sin(theta) thetadot^2
Hybrid,flight,UC+λ,LASSO,0.5,a_theta,1,10.75977186192459,12.70850130311416,7.145016216128132,-0.07092359140675364,-0.16082553322618387,0.32566632684650976,D,+0.495030 lambda_F
Hybrid,bouncing,UC+λ,Ridge,0.0001,a_x,14,9.842191109032175e-15,3.3980634668616636e-15,3.917235420472535e-15,0.9999999999996304,0.9999999999995536,0.0003549005483379516,A,-0.000000 sin(theta) +0.000006 cos(theta) +0.000000 thetadot^2 -0.000001 yddot -0.000005 thetaddot -0.000001 sin(theta) cos(theta) +0.000000 sin(theta) thetadot^2 -0.000000 sin(theta) yddot +0.130536 sin(theta) thetaddot +0.620531 cos(theta) thetadot^2 +0.000004 cos(theta) yddot +0.000001 cos(theta) thetaddot +0.000001 lambda_N +0.592846 lambda_F
Hybrid,bouncing,UC+λ,Ridge,0.0001,a_y,14,0.0016622750376888633,4.3320412438439273e-07,6.626293001707312e-07,0.9999982417732836,0.9999982451397965,5.940390586222314e-05,A,+0.002057 sin(theta) +0.003825 cos(theta) -0.010272 thetadot^2 +0.002162 xddot +0.008757 thetaddot -0.002246 sin(theta) cos(theta) +0.150290 sin(theta) thetadot^2 +0.001254 sin(theta) xddot +0.004182 sin(theta) thetaddot -0.003690 cos(theta) thetadot^2 +0.005322 cos(theta) xddot -0.051657 cos(theta) thetaddot +0.910548 lambda_N +0.008191 lambda_F
Hybrid,bouncing,UC+λ,Ridge,0.0001,a_theta,14,0.0012162815460206304,0.00017611018652100423,0.0007927279947520722,0.9957096843736601,0.9466173728368961,0.0007584061136106092,A,+0.025607 sin(theta) -1.003328 cos(theta) +0.165937 thetadot^2 -2.206329 xddot +0.148784 yddot +0.096066 sin(theta) cos(theta) +0.073219 sin(theta) thetadot^2 -0.001430 sin(theta) xddot -0.040321 sin(theta) yddot +1.364405 cos(theta) thetadot^2 -0.123646 cos(theta) xddot -0.762058 cos(theta) yddot -0.193791 lambda_N +0.967961 lambda_F
Hybrid,rolling,UC+λ,Ridge,0.0001,a_x,14,0.00026370992932187173,1.0345358852201765e-05,7.628355389202345e-06,0.999949166379359,0.9999025092137723,0.0011223791531521181,A,-0.084378 sin(theta) +0.077762 cos(theta) +0.043273 thetadot^2 -0.302122 yddot +0.209711 thetaddot -0.000411 sin(theta) cos(theta) +1.185748 sin(theta) thetadot^2 -0.008485 sin(theta) yddot +0.167565 sin(theta) thetaddot +1.179748 cos(theta) thetadot^2 -0.066045 cos(theta) yddot -0.111043 cos(theta) thetaddot +1.066664 lambda_N +0.217319 lambda_F
Hybrid,rolling,UC+λ,Ridge,0.0001,a_y,14,3.835989083091493e-05,2.4393744765628664e-07,2.442565684227307e-07,0.0,0.0,5.3595836064633165e-05,A,+0.022997 sin(theta) +1.739375 cos(theta) -0.004182 thetadot^2 +0.209115 xddot +2.570950 thetaddot -0.010721 sin(theta) cos(theta) +3.676128 sin(theta) thetadot^2 -0.590628 sin(theta) xddot -0.062123 sin(theta) thetaddot -0.282808 cos(theta) thetadot^2 -0.035032 cos(theta) xddot -0.498858 cos(theta) thetaddot +3.712887 lambda_N -0.989712 lambda_F
Hybrid,rolling,UC+λ,Ridge,0.0001,a_theta,14,0.00011754022600886606,3.4683072225720975e-05,1.8468985917657644e-05,0.9999944783604292,0.9999923524783442,0.0060809954759507845,A,+0.024910 sin(theta) -0.677561 cos(theta) -0.015507 thetadot^2 -0.189356 xddot +0.013239 yddot -0.001974 sin(theta) cos(theta) -0.021139 sin(theta) thetadot^2 +0.195932 sin(theta) xddot +0.003383 sin(theta) yddot +0.217276 cos(theta) thetadot^2 +0.014005 cos(theta) xddot -0.071956 cos(theta) yddot +0.017637 lambda_N +0.398393 lambda_F
