model_type,library,optimizer,with_lambda,dof,dof_name,n_terms,threshold,mse_train,mse_val,mse_test,r2_test,ate,equation
SINDy,Full,STLSQ,False,0,xddot,15,0.016681,1.5222925528587295e-09,0.002183929347166674,0.0030872265348134116,0.6481467074492557,0.44318628710121233,-79110.217 thetaddot + -0.448 x thetaddot +  79108.424 y thetaddot +  0.232 theta thetaddot + -0.355 xdot thetaddot +  0.011 ydot thetaddot +  0.421 thetadot thetaddot +  0.017 thetaddot^2 + -1.179 cos(theta) + -0.010 sin(theta) thetadot +  0.314 sin(theta) thetaddot +  1.077 cos(theta) x +  2.511 cos(theta) theta +  0.342 cos(theta) xdot +  0.595 cos(theta) thetadot
SINDy,Full,STLSQ,False,1,yddot,3,0.215443,0.1671793835649791,1.8093773830960762,2.1683336142206526,-4.742460175804383,0.2703273052357307, 0.820 ydot xddot +  0.731 ydot thetaddot +  0.559 sin(theta) ydot
SINDy,Full,STLSQ,False,2,thetaddot,13,0.046416,4.7702967001501094e-08,0.16189995378485203,0.20564347816164544,-12.848115868117368,2.4306220671093337,-1.155 xddot +  1.592 x xddot +  0.007 y xdot + -0.444 y xddot +  1.926 theta xddot +  1.083 xdot xddot +  0.783 thetadot xddot + -8.218 cos(theta) + -0.191 sin(theta) xddot +  10.256 cos(theta) x +  18.540 cos(theta) theta + -0.811 cos(theta) xdot + -0.415 cos(theta) thetadot
SINDy,Full,SR3_L1,False,0,xddot,45,0.001585,1.7303163569229792e-06,0.010987951554284553,0.0751502981571338,-7.564930219594583,0.4531881478436498,-0.048 x +  0.016 y +  0.012 xdot + -0.014 ydot +  1.052 yddot + -0.456 thetaddot + -0.103 x xdot + -0.153 x thetadot + -0.026 x yddot +  0.015 y thetadot +  0.021 y yddot + -0.456 y thetaddot + -0.025 theta^2 +  0.099 theta xdot +  0.136 theta ydot +  0.032 theta thetadot +  0.946 theta yddot + -0.014 theta thetaddot +  0.132 xdot^2 +  0.012 xdot ydot +  0.031 xdot thetadot +  0.004 xdot thetaddot + -0.010 ydot thetadot +  0.100 ydot yddot + -0.072 thetadot^2 + -0.052 thetadot yddot + -0.004 thetadot thetaddot +  2.725 yddot^2 +  0.099 sin(theta) +  0.021 cos(theta) + -0.137 sin(theta) x +  0.001 sin(theta) y + -0.196 sin(theta) theta + -0.084 sin(theta) xdot + -0.056 sin(theta) ydot + -0.082 sin(theta) thetadot +  0.567 sin(theta) yddot + -0.071 cos(theta) x +  0.001 cos(theta) y + -0.096 cos(theta) theta + -0.085 cos(theta) xdot + -0.042 cos(theta) ydot + -0.048 cos(theta) thetadot + -0.211 cos(theta) yddot +  0.005 cos(theta) thetaddot
SINDy,Full,SR3_L1,False,1,yddot,61,31.622777,753.1306433190208,1.525366360556486e+17,2.7197591863756432e+17,-7.202816353125512e+17,79176214.46719426,-39625289.070 1 +  21550445.550 x +  31515631.127 y + -115623328.053 theta +  32143454.880 xdot +  113786911.801 ydot +  53673561.863 thetadot + -1250176511.573 xddot +  3214922895.660 thetaddot + -6658887.872 x^2 + -14105146.806 x y + -45464047.123 x theta +  31899899.989 x xdot + -5650776.992 x ydot +  31180380.324 x thetadot + -174649566.803 x xddot + -302271472.594 x thetaddot + -28030799.672 y theta +  19465045.685 y xdot +  17088673.423 y thetadot +  61051675.225 y xddot + -4283138886.522 y thetaddot +  87753707.464 theta^2 +  39418879.881 theta xdot + -111634689.456 theta ydot +  25164173.300 theta thetadot +  528097492.513 theta xddot +  309519144.101 theta thetaddot + -73086531.555 xdot^2 + -9147908.062 xdot ydot + -196083716.018 xdot thetadot + -824913611.106 xdot xddot + -824450005.559 xdot thetaddot +  11.808 ydot^2 + -12856647.636 ydot thetadot +  8728779.236 ydot xddot +  7329969.543 ydot thetaddot + -127289659.212 thetadot^2 +  692750721.254 thetadot xddot +  674353204.562 thetadot thetaddot + -433144117.420 xddot^2 + -105046299.825 xddot thetaddot +  329310216.452 thetaddot^2 + -81644712.112 sin(theta) +  76296236.983 cos(theta) +  97223363.933 sin(theta) x + -4646173.060 sin(theta) y +  149175579.953 sin(theta) theta + -81535.817 sin(theta) xdot + -7386582.935 sin(theta) ydot + -1724770.142 sin(theta) thetadot +  137077572.052 sin(theta) xddot +  137910897.297 sin(theta) thetaddot + -94290629.334 cos(theta) x + -20068759.202 cos(theta) y + -147667020.552 cos(theta) theta + -25294050.327 cos(theta) xdot + -4091209.148 cos(theta) ydot + -24593860.022 cos(theta) thetadot +  6990825.953 cos(theta) xddot +  9715557.760 cos(theta) thetaddot
SINDy,Full,SR3_L1,False,2,thetaddot,3,0.016681,0.008657539785145461,0.11475007702136725,0.1535704502979316,-9.341496888965573,2.440700988610082,-0.798 xddot +  0.034 xdot xddot + -0.025 thetadot xddot
SINDy,Full,LASSO,False,0,xddot,17,0.000251,2.429990998733221e-08,0.0027044897250621037,0.007291131579770797,0.1690248111585,0.4441843945496848,-0.000496 x +0.000029 theta +0.005878 yddot -0.880987 thetaddot +0.005516 x^2 +0.002529 x ydot -0.025805 x yddot +0.000374 theta^2 -0.030047 xdot yddot +0.018979 xdot thetaddot -0.003686 ydot thetadot -0.000043 ydot thetaddot +0.010742 thetadot yddot -0.004799 thetadot thetaddot +0.003106 cos(theta) -0.051030 cos(theta) xdot +0.004385 cos(theta) thetadot
SINDy,Full,LASSO,False,1,yddot,0,1.0,0.23862021056058919,0.24647519412871835,0.3990677673287227,-0.056862627735456917,0.2786098772390837,0
SINDy,Full,LASSO,False,2,thetaddot,5,0.027826,0.0007295465431779255,0.12852819029669235,0.16827100607242448,-10.331438323095956,2.431249741568009,-0.905896 xddot +0.020704 x xddot +0.058924 y xdot -0.002579 theta xddot -0.010766 thetadot xddot
SINDy,Full,Ridge,False,0,xddot,62,0.077426,5.286687238159081e-09,0.000995220313418845,0.06389329104694312,-6.281961518942651,0.440404438534933,-0.001939 x -0.003045 y +0.003246 theta +0.000821 xdot -0.001874 ydot -0.006446 thetadot +0.003570 yddot -0.093167 thetaddot +0.004763 x^2 -0.009313 x y -0.004021 x theta +0.021600 x xdot +0.013806 x ydot -0.019605 x thetadot -0.040309 x yddot +0.067714 x thetaddot +0.001278 y^2 +0.005341 y theta -0.031109 y xdot -0.001865 y ydot +0.024208 y thetadot -0.005525 y yddot -0.093167 y thetaddot +0.004229 theta^2 -0.015757 theta xdot -0.002657 theta ydot +0.012532 theta thetadot +0.008450 theta yddot -0.075910 theta thetaddot -0.005165 xdot^2 -0.002501 xdot ydot +0.012244 xdot thetadot -0.011334 xdot yddot +0.101091 xdot thetaddot +0.002861 ydot^2 -0.028156 ydot thetadot +0.006871 ydot yddot -0.040648 ydot thetaddot -0.020462 thetadot^2 +0.007494 thetadot yddot -0.112440 thetadot thetaddot -0.003780 yddot^2 -0.000058 yddot thetaddot +0.036746 thetaddot^2 +0.016952 sin(theta) +0.045462 cos(theta) +0.022416 sin(theta) x -0.002287 sin(theta) y -0.007195 sin(theta) theta -0.016599 sin(theta) xdot -0.006858 sin(theta) ydot +0.020757 sin(theta) thetadot -0.011141 sin(theta) yddot +0.057772 sin(theta) thetaddot -0.054302 cos(theta) x +0.014554 cos(theta) y +0.049699 cos(theta) theta -0.078116 cos(theta) xdot -0.024186 cos(theta) ydot +0.083988 cos(theta) thetadot -0.005750 cos(theta) yddot -0.004643 cos(theta) thetaddot
SINDy,Full,Ridge,False,1,yddot,62,31.622777,0.0018679601730949603,0.01604863841663844,0.5281373295486665,-0.39868125568811585,0.3640190701386574,-0.065031 x -0.020406 y +0.065274 theta -0.012624 xdot +0.011731 ydot +0.013485 thetadot +0.018113 xddot -0.010015 thetaddot +0.073349 x^2 -0.061219 x y -0.071065 x theta +0.041710 x xdot -0.002982 x ydot -0.041138 x thetadot -0.019725 x xddot +0.019172 x thetaddot -0.012346 y^2 +0.024708 y theta +0.022259 y xdot +0.016428 y ydot -0.019791 y thetadot +0.023456 y xddot -0.010015 y thetaddot +0.069904 theta^2 -0.032842 theta xdot +0.011717 theta ydot +0.032684 theta thetadot +0.019194 theta xddot -0.016016 theta thetaddot +0.031204 xdot^2 +0.014148 xdot ydot -0.030280 xdot thetadot -0.008576 xdot xddot +0.004939 xdot thetaddot -0.007260 ydot^2 -0.015881 ydot thetadot -0.040182 ydot xddot +0.103526 ydot thetaddot +0.029149 thetadot^2 +0.009626 thetadot xddot -0.006216 thetadot thetaddot -0.028264 xddot^2 +0.027473 xddot thetaddot -0.027473 thetaddot^2 -0.015481 sin(theta) +0.055657 cos(theta) -0.054904 sin(theta) x -0.016782 sin(theta) y +0.029789 sin(theta) theta +0.052678 sin(theta) xdot +0.011754 sin(theta) ydot -0.050182 sin(theta) thetadot +0.021749 sin(theta) xddot -0.011767 sin(theta) thetaddot -0.042512 cos(theta) x +0.046323 cos(theta) y +0.048575 cos(theta) theta -0.035789 cos(theta) xdot -0.001341 cos(theta) ydot +0.035426 cos(theta) thetadot -0.022313 cos(theta) xddot +0.014593 cos(theta) thetaddot
SINDy,Full,Ridge,False,2,thetaddot,62,3.162278,6.868784608904392e-06,0.13818057427054592,0.13570324667789724,-8.138312094673228,2.4387937037822005,+0.004218 x +0.003663 y -0.004986 theta -0.001334 xdot +0.000026 ydot +0.001219 thetadot -0.093865 xddot +0.000844 yddot -0.006190 x^2 +0.003015 x y +0.005578 x theta -0.019398 x xdot +0.001491 x ydot +0.019748 x thetadot +0.071180 x xddot +0.025353 x yddot +0.014612 y^2 +0.001581 y theta +0.024942 y xdot +0.005069 y ydot -0.026929 y thetadot -0.086441 y xddot -0.005055 y yddot -0.005608 theta^2 +0.013636 theta xdot -0.000294 theta ydot -0.013880 theta thetadot -0.078917 theta xddot -0.002396 theta yddot +0.015854 xdot^2 -0.003667 xdot ydot -0.016110 xdot thetadot +0.111018 xdot xddot -0.011766 xdot yddot +0.007851 ydot^2 +0.020319 ydot thetadot -0.069546 ydot xddot +0.004853 ydot yddot +0.016681 thetadot^2 -0.112502 thetadot xddot +0.016104 thetadot yddot -0.036493 xddot^2 -0.010068 xddot yddot -0.000249 yddot^2 -0.011706 sin(theta) -0.042808 cos(theta) -0.026155 sin(theta) x -0.002567 sin(theta) y +0.012021 sin(theta) theta +0.029737 sin(theta) xdot -0.000612 sin(theta) ydot -0.028909 sin(theta) thetadot +0.080171 sin(theta) xddot +0.012157 sin(theta) yddot +0.050965 cos(theta) x -0.023828 cos(theta) y -0.046923 cos(theta) theta +0.079942 cos(theta) xdot +0.024989 cos(theta) ydot -0.080982 cos(theta) thetadot -0.020107 cos(theta) xddot +0.000068 cos(theta) yddot
SINDy,Full,ElasticNet,False,0,xddot,27,0.0001,1.4389849055409726e-08,0.002322112395226567,0.08238307035138014,-8.38925414986582,0.4436542106442852,+0.101847 theta +0.107881 yddot -0.622839 thetaddot +0.004623 x ydot -0.010839 x yddot +0.047018 x thetaddot -0.000078 y thetadot -0.065195 y thetaddot -0.005152 theta thetaddot +0.001102 xdot ydot +0.002183 xdot thetadot -0.001113 xdot yddot +0.064995 xdot thetaddot +0.008079 ydot^2 -0.008467 ydot thetadot -0.003121 ydot thetaddot -0.017916 thetadot^2 +0.003325 thetadot yddot -0.037017 thetadot thetaddot -0.000067 yddot thetaddot +0.035222 sin(theta) x +0.017164 sin(theta) y -0.001849 sin(theta) ydot +0.002582 sin(theta) thetadot -0.099587 sin(theta) yddot -0.060434 cos(theta) xdot +0.027480 cos(theta) thetadot
SINDy,Full,ElasticNet,False,1,yddot,0,3.162278,0.23862021056058919,0.24647519412871835,0.3990677673287227,-0.056862627735456917,0.2786098772390837,0
SINDy,Full,ElasticNet,False,2,thetaddot,25,0.000251,1.0306770256934724e-06,0.14775657378778895,0.17903183871455225,-11.056077191285446,2.434149738937803,-0.008720 thetadot -0.710434 xddot -0.005332 x xdot +0.001416 x thetadot +0.079300 x xddot +0.003559 y^2 +0.000394 y theta +0.030367 y xdot -0.008388 y thetadot -0.010516 y xddot -0.016448 theta xddot +0.001623 xdot ydot +0.116511 xdot xddot -0.009839 xdot yddot -0.030453 ydot xddot +0.000646 ydot yddot -0.018964 thetadot xddot +0.012212 thetadot yddot -0.016787 xddot^2 -0.000332 sin(theta) x +0.041957 sin(theta) xdot +0.002293 cos(theta) x +0.020853 cos(theta) xdot +0.004370 cos(theta) ydot -0.003217 cos(theta) thetadot
SINDy,Full,SR3_L0,False,0,xddot,3,0.129155,0.00944274935224747,0.003385425436530444,0.01289542103688569,-0.4696998420721956,0.4477899724487503, 1.384 yddot +  1.227 theta yddot +  2.482 yddot^2
SINDy,Full,SR3_L0,False,1,yddot,61,0.0001,1.2489586306403454e-07,1.5253777631064573e+17,2.7197693822872003e+17,-7.202843355250871e+17,79176565.60018672,-39626237.753 1 +  21551255.833 x +  31516782.507 y + -115624134.264 theta +  32144214.740 xdot +  113787738.535 ydot +  53674586.486 thetadot + -1250177488.087 xddot +  3214923851.278 thetaddot + -6659669.776 x^2 + -14105841.061 x y + -45465156.485 x theta +  31900846.895 x xdot + -5650719.349 x ydot +  31181401.628 x thetadot + -174650472.611 x xddot + -302272466.360 x thetaddot + -28031685.895 y theta +  19466033.253 y xdot +  17089653.655 y thetadot +  61052760.514 y xddot + -4283139828.271 y thetaddot +  87754815.277 theta^2 +  39419760.693 theta xdot + -111635776.672 theta ydot +  25165105.564 theta thetadot +  528098397.352 theta xddot +  309520131.647 theta thetaddot + -73087215.769 xdot^2 + -9148956.556 xdot ydot + -196084787.064 xdot thetadot + -824914480.541 xdot xddot + -824451026.169 xdot thetaddot +  12.540 ydot^2 + -12857409.144 ydot thetadot +  8729487.154 ydot xddot +  7330417.410 ydot thetaddot + -127290635.165 thetadot^2 +  692751698.878 thetadot xddot +  674354115.123 thetadot thetaddot + -433145361.793 xddot^2 + -105046954.810 xddot thetaddot +  329310871.437 thetaddot^2 + -81645674.632 sin(theta) +  76297101.064 cos(theta) +  97224092.470 sin(theta) x + -4646642.260 sin(theta) y +  149176668.993 sin(theta) theta + -82417.052 sin(theta) xdot + -7387449.150 sin(theta) ydot + -1725618.645 sin(theta) thetadot +  137078438.221 sin(theta) xddot +  137911891.715 sin(theta) thetaddot + -94291426.545 cos(theta) x + -20069408.274 cos(theta) y + -147668090.103 cos(theta) theta + -25294866.319 cos(theta) xdot + -4092421.046 cos(theta) ydot + -24594896.551 cos(theta) thetadot +  6991762.268 cos(theta) xddot +  9716506.861 cos(theta) thetaddot
SINDy,Full,SR3_L0,False,2,thetaddot,1,0.01,0.002315403400424863,0.21119724697196285,0.24223209501108034,-15.312008280921479,2.400194996066982,-1.031 xddot
SINDy,Full+λ,STLSQ,True,0,xddot,9,0.046416,2.753414634077001e-08,0.00199647717450944,0.0028990285496698085,0.6695957588802013,0.44269712808755945,-2012476.701 thetaddot + -0.451 x thetaddot +  2012475.160 y thetaddot +  0.180 xdot thetaddot +  0.941 thetadot thetaddot +  0.333 sin(theta) thetaddot + -0.276 cos(theta) x +  0.621 cos(theta) xdot +  0.878 cos(theta) thetadot
SINDy,Full+λ,STLSQ,True,1,yddot,0,0.359381,0.23862021056058919,0.24647519412871835,0.3990677673287227,-0.056862627735456917,0.2786098772390837, 0.000
SINDy,Full+λ,STLSQ,True,2,thetaddot,6,0.077426,0.00011331696948113998,0.12715544420725325,0.19384662149580154,-12.053710718736617,2.4362980630196716,-1.456 xddot +  0.454 y xddot + -0.113 theta xddot + -0.155 xdot xddot + -0.190 thetadot xddot + -0.156 cos(theta) xdot
SINDy,Full+λ,SR3_L1,True,0,xddot,51,0.000631,2.001970811935938e-07,0.012895880735613388,0.11383450180428828,-11.973795027365309,0.45461400579424477, 0.022 y + -0.029 theta +  0.023 xdot +  0.020 ydot +  0.032 thetadot +  0.984 yddot + -0.459 thetaddot +  0.040 x^2 +  0.002 x y + -0.095 x xdot +  0.004 x ydot + -0.091 x thetadot + -0.039 x yddot + -0.038 x thetaddot +  0.022 y thetadot +  0.013 y yddot + -0.458 y thetaddot + -0.005 theta^2 +  0.076 theta xdot +  0.205 theta ydot +  0.048 theta thetadot +  0.898 theta yddot + -0.083 theta thetaddot +  0.119 xdot^2 +  0.038 xdot ydot +  0.005 xdot thetadot +  0.004 xdot thetaddot + -0.013 ydot thetadot +  0.164 ydot yddot + -0.001 ydot thetaddot + -0.109 thetadot^2 + -0.082 thetadot yddot +  2.799 yddot^2 +  0.035 sin(theta) +  0.012 cos(theta) + -0.068 sin(theta) x + -0.092 sin(theta) theta + -0.113 sin(theta) xdot + -0.123 sin(theta) ydot + -0.112 sin(theta) thetadot +  0.641 sin(theta) yddot + -0.054 cos(theta) x +  0.016 cos(theta) y + -0.085 cos(theta) theta + -0.008 cos(theta) xdot + -0.070 cos(theta) ydot + -0.001 cos(theta) thetadot + -0.366 cos(theta) yddot +  0.001 cos(theta) thetaddot + -0.001 lambda_N +  0.007 lambda_F
SINDy,Full+λ,SR3_L1,True,1,yddot,62,31.622777,1243.5218265631986,8.458521888472704e+16,1.4528537942328474e+17,-3.847634423011546e+17,59187005.20780408, 9311225.940 1 + -58867499.923 x +  2159239.159 y +  37686413.286 theta +  101098823.046 xdot +  43747555.639 ydot +  120838378.160 thetadot + -1402980218.094 xddot +  3017877109.394 thetaddot + -75966181.598 x^2 +  5920463.694 x y +  23270668.983 x theta + -83179249.009 x xdot + -1379732.420 x ydot + -162091707.325 x thetadot + -299364675.544 x xddot + -305172126.047 x thetaddot + -246238.172 y theta +  55127631.346 y xdot +  65617358.551 y thetadot +  95245553.704 y xddot + -4292009664.627 y thetaddot +  32777925.713 theta^2 +  184280187.573 theta xdot + -39622423.606 theta ydot +  76521557.436 theta thetadot +  418780605.522 theta xddot +  429822940.451 theta thetaddot +  143929793.125 xdot^2 + -21013122.417 xdot ydot + -69115312.541 xdot thetadot + -751866695.503 xdot xddot + -804275747.619 xdot thetaddot + -19705178.749 ydot thetadot +  10921886.236 ydot xddot +  9436843.663 ydot thetaddot + -214494522.857 thetadot^2 +  738444246.825 thetadot xddot +  666182606.159 thetadot thetaddot + -167345256.573 xddot^2 + -128662888.710 xddot thetaddot +  39168369.819 thetaddot^2 +  16294141.041 sin(theta) +  76696176.792 cos(theta) +  19804675.824 sin(theta) x + -20580975.517 sin(theta) y +  18415894.375 sin(theta) theta + -83399185.285 sin(theta) xdot +  2431197.469 sin(theta) ydot + -81682229.283 sin(theta) thetadot +  219809483.350 sin(theta) xddot +  220596902.540 sin(theta) thetaddot + -48771458.913 cos(theta) x + -26100741.993 cos(theta) y + -100553516.580 cos(theta) theta + -214958757.561 cos(theta) xdot +  7402546.915 cos(theta) ydot + -213802141.533 cos(theta) thetadot + -69990633.746 cos(theta) xddot + -74383961.592 cos(theta) thetaddot + -3309364.276 lambda_N + -5099860.437 lambda_F
SINDy,Full+λ,SR3_L1,True,2,thetaddot,3,0.016681,0.008860097746855687,0.11380295860337328,0.15342442650492472,-9.331663587062987,2.4412707699670024,-0.788 xddot +  0.036 xdot xddot + -0.031 thetadot xddot
SINDy,Full+λ,LASSO,True,0,xddot,17,0.000251,2.411707472505735e-08,0.0027121254362930665,0.007276905107266522,0.17064621183498585,0.44419934722836074,-0.000466 x +0.000029 theta +0.005759 yddot -0.881484 thetaddot +0.005386 x^2 +0.002529 x ydot -0.025437 x yddot +0.000358 theta^2 -0.030511 xdot yddot +0.019294 xdot thetaddot -0.003454 ydot thetadot -0.000096 ydot thetaddot +0.010834 thetadot yddot -0.004417 thetadot thetaddot +0.003474 cos(theta) -0.050547 cos(theta) xdot +0.004259 cos(theta) thetadot
SINDy,Full+λ,LASSO,True,1,yddot,0,1.0,0.23862021056058919,0.24647519412871835,0.3990677673287227,-0.056862627735456917,0.2786098772390837,0
SINDy,Full+λ,LASSO,True,2,thetaddot,5,0.027826,0.0007295804835438702,0.1285171805215445,0.16826939513104164,-10.331329841644827,2.4312532634695034,-0.905763 xddot +0.020803 x xddot +0.058913 y xdot -0.002570 theta xddot -0.010818 thetadot xddot
SINDy,Full+λ,Ridge,True,0,xddot,64,0.077426,5.8542862720435586e-09,0.001041841229436181,0.05762395902730325,-5.567441515849514,0.44054029244696646,-0.001436 x -0.002847 y +0.002818 theta +0.001117 xdot -0.001997 ydot -0.007902 thetadot +0.003502 yddot -0.092743 thetaddot +0.004704 x^2 -0.008597 x y -0.003863 x theta +0.019744 x xdot +0.013645 x ydot -0.017162 x thetadot -0.038600 x yddot +0.067410 x thetaddot +0.001045 y^2 +0.005054 y theta -0.030791 y xdot -0.001649 y ydot +0.022891 y thetadot -0.005280 y yddot -0.092743 y thetaddot +0.004054 theta^2 -0.014443 theta xdot -0.002730 theta ydot +0.010447 theta thetadot +0.008147 theta yddot -0.075474 theta thetaddot -0.004245 xdot^2 -0.003841 xdot ydot +0.012659 xdot thetadot -0.010720 xdot yddot +0.100729 xdot thetaddot +0.002732 ydot^2 -0.027385 ydot thetadot +0.007224 ydot yddot -0.040464 ydot thetaddot -0.022324 thetadot^2 +0.006993 thetadot yddot -0.113410 thetadot thetaddot -0.003710 yddot^2 -0.000054 yddot thetaddot +0.035317 thetaddot^2 +0.016416 sin(theta) +0.042579 cos(theta) +0.022603 sin(theta) x -0.002135 sin(theta) y -0.007619 sin(theta) theta -0.014398 sin(theta) xdot -0.006940 sin(theta) ydot +0.019788 sin(theta) thetadot -0.010708 sin(theta) yddot +0.062248 sin(theta) thetaddot -0.049476 cos(theta) x +0.013211 cos(theta) y +0.045659 cos(theta) theta -0.078450 cos(theta) xdot -0.024330 cos(theta) ydot +0.085030 cos(theta) thetadot -0.005252 cos(theta) yddot -0.008884 cos(theta) thetaddot +0.008637 lambda_N +0.015573 lambda_F
SINDy,Full+λ,Ridge,True,1,yddot,64,31.622777,0.0018210317895025164,0.012325454109672979,0.4283888148259209,-0.13451439979731616,0.36728006096225396,-0.057299 x -0.017997 y +0.057528 theta -0.010558 xdot +0.010913 ydot +0.011174 thetadot +0.016310 xddot -0.009141 thetaddot +0.064679 x^2 -0.054034 x y -0.062657 x theta +0.036498 x xdot -0.002345 x ydot -0.035925 x thetadot -0.018109 x xddot +0.017633 x thetaddot -0.011369 y^2 +0.021839 y theta +0.019989 y xdot +0.016694 y ydot -0.018002 y thetadot +0.020961 y xddot -0.009141 y thetaddot +0.061635 theta^2 -0.028588 theta xdot +0.010883 theta ydot +0.028356 theta thetadot +0.017500 theta xddot -0.014699 theta thetaddot +0.026550 xdot^2 +0.013448 xdot ydot -0.025592 xdot thetadot -0.007942 xdot xddot +0.004727 xdot thetaddot -0.005806 ydot^2 -0.015013 ydot thetadot -0.036995 ydot xddot +0.095086 ydot thetaddot +0.024441 thetadot^2 +0.008980 thetadot xddot -0.005962 thetadot thetaddot -0.024527 xddot^2 +0.023831 xddot thetaddot -0.023831 thetaddot^2 -0.013241 sin(theta) +0.049044 cos(theta) -0.048614 sin(theta) x -0.014765 sin(theta) y +0.026578 sin(theta) theta +0.045209 sin(theta) xdot +0.010977 sin(theta) ydot -0.042878 sin(theta) thetadot +0.018313 sin(theta) xddot -0.009409 sin(theta) thetaddot -0.037662 cos(theta) x +0.040734 cos(theta) y +0.042910 cos(theta) theta -0.032125 cos(theta) xdot -0.001601 cos(theta) ydot +0.031890 cos(theta) thetadot -0.018079 cos(theta) xddot +0.011320 cos(theta) thetaddot +0.097611 lambda_N +0.016969 lambda_F
SINDy,Full+λ,Ridge,True,2,thetaddot,64,3.162278,6.172011683215401e-06,0.1346095556228425,0.1357749842210078,-8.143142930146203,2.43973247915806,+0.003553 x +0.004126 y -0.004351 theta -0.001784 xdot -0.000905 ydot +0.002223 thetadot -0.092917 xddot +0.000026 yddot -0.005945 x^2 +0.002644 x y +0.005222 x theta -0.017598 x xdot +0.001160 x ydot +0.017715 x thetadot +0.069994 x xddot +0.022514 x yddot +0.014970 y^2 +0.002529 y theta +0.025178 y xdot +0.005140 y ydot -0.026515 y thetadot -0.085361 y xddot -0.003514 y yddot -0.005207 theta^2 +0.012253 theta xdot -0.001206 theta ydot -0.012159 theta thetadot -0.077757 theta xddot -0.002738 theta yddot +0.015334 xdot^2 -0.002524 xdot ydot -0.016126 xdot thetadot +0.112164 xdot xddot -0.010303 xdot yddot +0.008075 ydot^2 +0.019338 ydot thetadot -0.067071 ydot xddot +0.002717 ydot yddot +0.017260 thetadot^2 -0.114046 thetadot xddot +0.014261 thetadot yddot -0.036272 xddot^2 -0.009774 xddot yddot +0.000515 yddot^2 -0.011536 sin(theta) -0.040242 cos(theta) -0.025919 sin(theta) x -0.001880 sin(theta) y +0.011924 sin(theta) theta +0.026528 sin(theta) xdot -0.001669 sin(theta) ydot -0.026004 sin(theta) thetadot +0.087517 sin(theta) xddot +0.010396 sin(theta) yddot +0.046577 cos(theta) x -0.022447 cos(theta) y -0.043294 cos(theta) theta +0.079338 cos(theta) xdot +0.024628 cos(theta) ydot -0.080697 cos(theta) thetadot -0.019601 cos(theta) xddot -0.000247 cos(theta) yddot +0.004325 lambda_N -0.027085 lambda_F
SINDy,Full+λ,ElasticNet,True,0,xddot,27,0.0001,1.0231133156326462e-08,0.002108905202553006,0.025151192102378123,-1.866498345037344,0.4431361773399668,+0.000134 y +0.020523 theta +0.099372 yddot -0.655673 thetaddot +0.002028 x xdot +0.004319 x ydot -0.019431 x yddot +0.071616 x thetaddot +0.000072 y theta -0.000230 y yddot -0.062474 y thetaddot -0.008727 theta thetaddot +0.003864 xdot ydot -0.008518 xdot yddot +0.052096 xdot thetaddot -0.010725 ydot thetadot -0.004470 ydot thetaddot +0.005509 thetadot yddot -0.024304 thetadot thetaddot -0.000031 yddot thetaddot +0.000596 sin(theta) x -0.000038 sin(theta) theta -0.088271 sin(theta) yddot +0.000078 sin(theta) thetaddot -0.049824 cos(theta) xdot +0.000552 cos(theta) ydot +0.031566 cos(theta) thetadot
SINDy,Full+λ,ElasticNet,True,1,yddot,0,3.162278,0.23862021056058919,0.24647519412871835,0.3990677673287227,-0.056862627735456917,0.2786098772390837,0
SINDy,Full+λ,ElasticNet,True,2,thetaddot,26,0.000251,7.893377449788241e-07,0.14307462762354933,0.17874082173857597,-11.036479989181421,2.43512650323169,-0.705150 xddot -0.004508 x xdot -0.000003 x ydot +0.001144 x thetadot +0.084214 x xddot +0.003513 y^2 +0.000776 y theta +0.029617 y xdot -0.010095 y thetadot -0.003198 y xddot -0.000206 theta ydot -0.015830 theta xddot +0.001091 xdot ydot +0.120689 xdot xddot -0.016174 xdot yddot -0.027451 ydot xddot +0.002621 ydot yddot -0.021432 thetadot xddot +0.011166 thetadot yddot -0.014933 xddot^2 +0.035190 sin(theta) xdot +0.000001 cos(theta) x +0.016930 cos(theta) xdot +0.002549 cos(theta) ydot -0.013768 cos(theta) thetadot -0.008710 lambda_F
SINDy,Full+λ,SR3_L0,True,0,xddot,3,0.129155,0.00949050834383785,0.003190166414757036,0.013514466983384986,-0.5402529265510234,0.44715779049953824, 1.341 yddot +  1.257 theta yddot +  2.471 yddot^2
